filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant272.jpg,Pants,solid,0.1974,all-season,0.1778,0.004,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top384.jpg,Top,solid,0.2588,summer,0.2395,0.0651,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress216.jpg,Dress,floral,0.217,summer,0.1684,0.0507,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt326.jpg,Skirt,pleated,0.2245,all-season,0.1728,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt171.jpg,Shirt,solid,0.2805,summer,0.248,0.0149,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant394.jpg,Formal_Pant,solid,0.2084,summer,0.1805,0.0169,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket430.jpg,Jacket,solid,0.2029,all-season,0.195,0.0025,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top134.jpg,Top,floral,0.3057,summer,0.2553,0.0914,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant049.jpg,Formal_Pant,striped,0.2566,summer,0.2109,0.0398,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter072.jpg,Warmwear,solid,0.196,winter,0.2085,0.0136,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts393.jpg,Shorts,solid,0.1927,summer,0.1894,0.0362,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant115.jpg,Pants,solid,0.208,all-season,0.138,0.0048,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter227.jpg,Warmwear,striped,0.2689,fall,0.203,0.0193,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant312.jpg,Pants,solid,0.178,all-season,0.1302,0.0024,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket035.jpg,Jacket,solid,0.2476,fall,0.2283,0.0223,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket389.jpg,Jacket,solid,0.2263,winter,0.2381,0.0328,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress234.jpg,Dress,graphic,0.2284,all-season,0.186,0.0021,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant059.jpg,Formal_Pant,solid,0.2092,summer,0.1922,0.0302,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket433.jpg,Jacket,solid,0.2203,summer,0.2246,0.0153,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant392.jpg,Formal_Pant,striped,0.2276,summer,0.1691,0.0468,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer097.jpg,Blazer,checkered,0.166,fall,0.217,0.0379,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt101.jpg,Skirt,pleated,0.2257,summer,0.2013,0.0299,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt209.jpg,Skirt,solid,0.2227,summer,0.2086,0.0534,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt175.jpg,Skirt,pleated,0.2275,summer,0.2041,0.0419,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant105.jpg,Pants,checkered,0.2424,summer,0.2128,0.053,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant206.jpg,Formal_Pant,striped,0.1894,all-season,0.1411,0.002,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top011.jpg,Top,solid,0.2063,summer,0.2124,0.0447,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant343.jpg,Pants,solid,0.2051,all-season,0.1624,0.003,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant004.jpg,Pants,embroidered,0.2043,all-season,0.1792,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts421.jpg,Shorts,graphic,0.1855,all-season,0.1398,0.0039,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts367.jpg,Shorts,solid,0.247,summer,0.233,0.0701,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top223.jpg,Top,graphic,0.1776,summer,0.1516,0.054,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt245.jpg,Skirt,pleated,0.1637,summer,0.1464,0.0197,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant329.jpg,Pants,solid,0.1936,all-season,0.1535,0.0007,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant445.jpg,Pants,solid,0.1639,winter,0.1541,0.0158,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress317.jpg,Dress,pleated,0.2386,summer,0.2023,0.0555,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt094.jpg,Skirt,solid,0.244,all-season,0.1835,0.0064,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top198.jpg,Top,pleated,0.2138,summer,0.2026,0.0491,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts093.jpg,Shorts,solid,0.1789,summer,0.1584,0.0258,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer073.jpg,Blazer,solid,0.197,fall,0.217,0.0253,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer385.jpg,Blazer,solid,0.2015,fall,0.2434,0.0465,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts026.jpg,Shorts,solid,0.1967,summer,0.2067,0.0372,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top247.jpg,Top,solid,0.1828,summer,0.1964,0.073,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter162.jpg,Warmwear,solid,0.2196,all-season,0.18,0.0085,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter215.jpg,Warmwear,solid,0.226,all-season,0.2308,0.0074,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt421.jpg,Skirt,solid,0.2035,summer,0.1524,0.0119,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer077.jpg,Blazer,solid,0.2362,fall,0.2227,0.0226,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket434.jpg,Jacket,solid,0.2427,winter,0.2341,0.0103,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant151.jpg,Formal_Pant,solid,0.2238,all-season,0.1736,0.003,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer125.jpg,Blazer,solid,0.2309,all-season,0.2179,0.0036,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top335.jpg,Top,floral,0.2215,summer,0.2177,0.0787,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket357.jpg,Jacket,solid,0.2159,winter,0.2535,0.0342,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant341.jpg,Formal_Pant,solid,0.2369,fall,0.2032,0.0221,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket160.jpg,Jacket,solid,0.1631,winter,0.219,0.033,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket243.jpg,Jacket,solid,0.26,all-season,0.2699,0.0002,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer354.jpg,Blazer,solid,0.212,fall,0.2238,0.0558,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer379.jpg,Blazer,striped,0.2354,fall,0.2237,0.0348,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts157.jpg,Shorts,solid,0.1754,summer,0.1535,0.0108,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress197.jpg,Dress,solid,0.2293,summer,0.1914,0.0392,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter251.jpg,Warmwear,embroidered,0.1932,winter,0.2108,0.0105,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top202.jpg,Top,solid,0.1798,summer,0.1675,0.0371,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer145.jpg,Blazer,solid,0.2065,fall,0.242,0.0359,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt324.jpg,Skirt,solid,0.2605,summer,0.2212,0.0189,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress297.jpg,Dress,pleated,0.2512,summer,0.2203,0.0662,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts341.jpg,Shorts,solid,0.1963,summer,0.1756,0.0325,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter229.jpg,Warmwear,solid,0.2207,all-season,0.1977,0.0083,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant336.jpg,Formal_Pant,pleated,0.2163,summer,0.1859,0.0319,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress351.jpg,Dress,solid,0.204,summer,0.1857,0.0569,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket298.jpg,Jacket,solid,0.1739,winter,0.2226,0.024,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter255.jpg,Warmwear,embroidered,0.2185,all-season,0.2117,0.0069,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top155.jpg,Top,solid,0.2276,summer,0.2193,0.0102,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant268.jpg,Formal_Pant,solid,0.1772,fall,0.1704,0.0138,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts440.jpg,Shorts,solid,0.1948,summer,0.1824,0.0574,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket003.jpg,Jacket,solid,0.1877,all-season,0.1825,0.0017,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts120.jpg,Shorts,solid,0.2232,summer,0.2147,0.0586,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt061.jpg,Shirt,solid,0.2579,fall,0.2206,0.0196,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter313.jpg,Warmwear,graphic,0.2201,winter,0.2446,0.0308,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts225.jpg,Shorts,solid,0.2257,summer,0.2203,0.068,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter071.jpg,Warmwear,solid,0.2036,winter,0.1986,0.0151,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt267.jpg,Skirt,solid,0.2257,summer,0.1908,0.037,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt222.jpg,Shirt,striped,0.2404,fall,0.2185,0.027,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant270.jpg,Pants,solid,0.1971,summer,0.1638,0.0125,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt369.jpg,Skirt,solid,0.2302,all-season,0.1771,0.0068,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket021.jpg,Jacket,solid,0.2126,all-season,0.2662,0.0071,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top296.jpg,Top,graphic,0.2143,summer,0.2269,0.0597,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt327.jpg,Shirt,checkered,0.235,summer,0.2119,0.047,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress309.jpg,Dress,pleated,0.2237,summer,0.202,0.0595,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top072.jpg,Top,solid,0.2031,summer,0.217,0.0614,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts298.jpg,Shorts,embroidered,0.1806,summer,0.1607,0.0269,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter317.jpg,Warmwear,embroidered,0.2254,fall,0.2309,0.018,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer212.jpg,Blazer,solid,0.2065,fall,0.2256,0.048,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top375.jpg,Top,solid,0.2245,summer,0.2327,0.0879,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt292.jpg,Shirt,checkered,0.3018,summer,0.2222,0.0251,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter064.jpg,Warmwear,floral,0.2393,fall,0.2391,0.0298,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant061.jpg,Pants,pleated,0.2116,summer,0.1743,0.0158,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt079.jpg,Skirt,solid,0.2539,fall,0.2102,0.013,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter374.jpg,Warmwear,solid,0.1848,all-season,0.1819,0.0013,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket453.jpg,Jacket,checkered,0.2104,all-season,0.2129,0.0076,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant226.jpg,Pants,solid,0.1935,winter,0.1486,0.0116,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top041.jpg,Top,solid,0.2296,summer,0.2166,0.0622,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket092.jpg,Jacket,solid,0.19,winter,0.1755,0.0224,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt351.jpg,Shirt,solid,0.2018,fall,0.1928,0.0212,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant295.jpg,Formal_Pant,solid,0.2016,fall,0.1712,0.012,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket439.jpg,Jacket,solid,0.2354,summer,0.2139,0.0206,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top031.jpg,Top,solid,0.2008,summer,0.2019,0.0664,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant284.jpg,Formal_Pant,solid,0.1905,fall,0.1615,0.0166,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top278.jpg,Top,solid,0.2082,summer,0.2171,0.0559,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant308.jpg,Formal_Pant,solid,0.2412,all-season,0.186,0.0097,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket252.jpg,Jacket,solid,0.2271,all-season,0.1987,0.0084,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer423.jpg,Blazer,solid,0.2409,fall,0.2561,0.0447,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket054.jpg,Jacket,solid,0.2367,fall,0.239,0.0262,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top162.jpg,Top,graphic,0.2277,summer,0.216,0.0503,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt013.jpg,Shirt,striped,0.2718,all-season,0.2261,0.0027,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt268.jpg,Skirt,solid,0.2347,summer,0.2102,0.0217,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket066.jpg,Jacket,solid,0.2019,fall,0.2097,0.0305,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant164.jpg,Formal_Pant,pleated,0.2445,summer,0.1971,0.0204,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts052.jpg,Shorts,solid,0.2048,summer,0.1974,0.0421,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer141.jpg,Blazer,striped,0.2529,fall,0.2381,0.0357,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket018.jpg,Jacket,solid,0.2361,all-season,0.2327,0.0076,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer058.jpg,Blazer,solid,0.2375,fall,0.2042,0.0159,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter305.jpg,Warmwear,graphic,0.1736,winter,0.1719,0.0365,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top049.jpg,Top,solid,0.2384,summer,0.2139,0.0576,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket388.jpg,Jacket,solid,0.2373,winter,0.2724,0.0196,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant444.jpg,Pants,solid,0.1922,winter,0.1587,0.015,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant209.jpg,Formal_Pant,solid,0.1815,summer,0.1684,0.0403,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer431.jpg,Blazer,checkered,0.2477,fall,0.2149,0.0358,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket063.jpg,Jacket,solid,0.2307,winter,0.2624,0.0273,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress245.jpg,Dress,solid,0.2075,fall,0.2023,0.0115,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket314.jpg,Jacket,solid,0.2359,fall,0.2482,0.0119,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress381.jpg,Dress,floral,0.2553,summer,0.1844,0.0312,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant064.jpg,Formal_Pant,solid,0.2273,all-season,0.1868,0.0047,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top397.jpg,Top,pleated,0.3017,summer,0.279,0.093,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt309.jpg,Shirt,solid,0.2364,summer,0.1974,0.032,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress050.jpg,Dress,floral,0.27,all-season,0.1748,0.0042,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top323.jpg,Top,solid,0.228,summer,0.2412,0.0894,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt342.jpg,Shirt,striped,0.2811,summer,0.2586,0.0861,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt424.jpg,Skirt,pleated,0.2451,summer,0.1922,0.0102,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant023.jpg,Formal_Pant,solid,0.1866,all-season,0.1543,0.0084,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top038.jpg,Top,solid,0.2286,summer,0.2075,0.0534,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket253.jpg,Jacket,solid,0.1656,all-season,0.1573,0.0016,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top085.jpg,Top,solid,0.266,summer,0.2248,0.0452,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket028.jpg,Jacket,solid,0.2511,all-season,0.2363,0.0031,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress029.jpg,Dress,embroidered,0.1689,summer,0.1587,0.0387,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant432.jpg,Pants,solid,0.2027,all-season,0.1645,0.0028,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket380.jpg,Jacket,solid,0.2036,fall,0.2296,0.0238,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt090.jpg,Skirt,pleated,0.2439,summer,0.1793,0.0118,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket084.jpg,Jacket,solid,0.2556,fall,0.2422,0.027,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt163.jpg,Shirt,solid,0.2467,summer,0.2045,0.0289,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt212.jpg,Shirt,solid,0.279,summer,0.2528,0.0495,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt081.jpg,Skirt,solid,0.2506,fall,0.2227,0.0316,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer286.jpg,Blazer,solid,0.1826,all-season,0.2031,0.0073,low_confidence_fallback
